,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Curious AI Oy,15.09.2015,
1,Y-tunnus,2709980-5,,
2,Kotipaikka,Helsinki,15.09.2015,
3,Yritysmuoto,Osakeyhtiö,15.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.09.2015,,
6,Lakkaamisajankohta,13.03.2023,13.03.2023,
7,Viimeisin rekisteröintiajankohta,24.03.2023,24.03.2023,
8,Yrityksen tiedot järjestelmässä alkaen,15.09.2015,,
9,Yrityksen tila,Lakannut,13.03.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
