,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Etelän Viestintä Oy,09.06.2015,
1,Y-tunnus,2694450-1,,
2,Kotipaikka,Jyväskylä,09.06.2015,
3,Yritysmuoto,Osakeyhtiö,09.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.06.2015,,
6,Lakkaamisajankohta,31.12.2015,31.12.2015,
7,Viimeisin rekisteröintiajankohta,04.06.2016,04.06.2016,
8,Yrityksen tiedot järjestelmässä alkaen,09.06.2015,,
9,Yrityksen tila,Lakannut,31.12.2015,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
