,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Margul Oy,21.01.2016,
1,Y-tunnus,2736338-9,,
2,Kotipaikka,Espoo,21.01.2016,
3,Yritysmuoto,Osakeyhtiö,21.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.01.2016,,
6,Lakkaamisajankohta,10.01.2022,10.01.2022,
7,Viimeisin rekisteröintiajankohta,10.01.2022,10.01.2022,
8,Yrityksen tiedot järjestelmässä alkaen,21.01.2016,,
9,Yrityksen tila,Lakannut,10.01.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
